company_code,employee_id,pay_period_start,pay_period_end,hours_worked,regular_hours,overtime_hours,gross_wages,month,add_name,add_date
202,1050,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1050,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1050,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1050,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1050,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1050,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1050,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1051,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1051,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1051,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1051,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1051,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1051,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1051,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1051,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1051,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1051,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1051,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1051,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1052,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1052,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1052,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1052,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1052,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1052,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1052,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1052,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1052,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1052,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1052,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1052,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1053,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1053,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1053,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1053,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1053,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1053,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1053,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1053,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1053,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1053,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1053,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1053,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1054,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1054,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1054,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1054,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1054,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1054,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1054,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1054,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1054,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1054,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1054,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1054,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1055,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1055,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1055,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1055,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1055,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1055,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1055,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1055,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1055,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1055,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1055,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1055,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1056,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1056,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1056,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1056,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1056,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1056,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1056,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1056,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1056,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1056,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1056,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1056,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1057,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1057,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1057,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1057,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1057,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1057,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1057,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1057,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1057,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1057,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1057,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1057,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1058,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1058,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1058,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1058,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1058,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1058,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1058,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1058,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1058,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1058,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1058,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1058,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1059,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1059,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1059,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1059,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1059,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1059,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1059,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1059,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1059,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1059,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1059,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1059,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1060,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1060,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1060,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1060,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1060,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1060,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1060,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1060,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1060,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1060,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1060,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1060,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1061,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1061,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1061,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1061,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1061,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1061,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1061,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1061,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1061,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1061,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1061,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1061,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1062,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1062,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1062,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1062,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1062,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1062,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1062,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1062,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1062,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1062,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1062,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1062,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1063,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1063,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1063,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1063,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1063,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1063,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1063,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1063,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1063,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1063,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1063,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1063,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1064,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1064,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1064,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1064,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1064,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1064,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1064,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1064,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1064,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1064,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1064,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1064,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1065,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1065,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1065,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1065,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1065,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1065,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1065,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1065,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1065,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1065,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1065,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1065,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1066,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1066,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1066,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1066,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1066,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1066,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1066,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1066,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1066,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1066,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1066,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1066,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1067,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1067,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1067,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1067,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1067,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1067,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1067,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1067,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1067,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1067,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1067,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1067,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1068,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1068,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1068,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1068,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1068,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1068,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1068,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1068,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1068,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1068,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1068,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1068,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1069,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1069,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1069,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1069,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1069,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1069,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1069,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1069,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1069,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1069,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1069,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1069,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1070,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1070,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1070,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1070,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1070,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1070,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1070,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1070,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1070,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1070,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1070,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1070,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1071,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1071,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1071,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1071,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1071,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1071,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1071,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1071,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1071,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1071,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1071,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1071,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1072,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1072,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
303,1072,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
303,1072,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
303,1072,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
303,1072,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
303,1072,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
303,1072,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
303,1072,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
303,1072,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
303,1072,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
303,1072,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
303,1073,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
303,1073,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
